Specimen ID,Insitution or collector,Date DNA Extracted,Species,Museum Label,Caste,Species Determination By,Collection Month,Collection Day,Collection Year,Latitude,Longitude,Country,Place Name,No. of ITS PCR,Proportion positive for Nosema
NIP00493,University of Michigan,1/4/2012,terricola,MICH: Marquette Co. Huron Mountain Club coll. M.A. & M. O'Brien,W,M. O'Brien 2009,8,18,1993,46.850956,-87.806206,USA,"Huron Mountain Club, MI",3,0.00
NIP00494,University of Michigan,1/4/2012,terricola,MICH: Marquette Co. Huron Mountain Club coll. M.A. & M. O'Brien,W,S. Czarnik 2009,8,18,1993,46.850956,-87.806206,USA,"Huron Mountain Club, MI",3,0.00
NIP00495,University of Michigan,1/6/2012,terricola,MICHIGAN: Mackinac Co. Big Knob St. For. Campground coll M.A. & M. O'Brien,W,S. Czarnik 2009,7,27,1994,46.039713,-85.593713,USA,"Big Knob State Forest, MI",3,0.00
NIP00496,University of Michigan,1/6/2012,terricola,MICHIGAN: Emmet Co. Wilderness State Park coll M. & A. O'Brien,W,S. Czarnik 2009,8,19,1988,45.748807,-84.891233,USA,"Wilderness State Park, MI",3,0.00
NIP00497,University of Michigan,1/6/2012,terricola,MICH: Marquette Co. Huron Mountain Club coll. M.A. & M. O'Brien,W,S. Czarnik 2009,8,18,1993,46.850956,-87.806206,USA,"Huron Mountain Club, MI",3,0.00
NIP00498,University of Michigan,1/6/2012,terricola,MICH: Marquette Co. Huron Mountain Club coll. M.A. & M. O'Brien,W,S. Czarnik 2009,8,18,1987,46.850956,-87.806206,USA,"Huron Mountain Club, MI",3,0.00
NIP00499,University of Michigan,1/6/2012,terricola,MICH: Marquette Co. Huron Mountain Club coll. M.A. & M. O'Brien,W,M. O'Brien 2009,8,18,1993,46.850956,-87.806206,USA,"Huron Mountain Club, MI",3,0.00
NIP00500,University of Michigan,1/6/2012,terricola,MICHIGAN: Crawford Co. hartwick Pines S.P. coll M. & A. O'Brien,M,S. Czarnik 2009,8,18,1988,44.754908,-84.679293,USA,Hartwick Pines S.P. MI,3,0.00
NIP00501,University of Michigan,1/6/2012,terricola,MICHIGAN: Cheboygan Co. Douglas Lake Biol Station Malaise coll. Brian Scoltens,W,S. Czarnik 2009,7,6,1990,45.600385,-84.710984,USA,"Douglas Lake Biol Station, MI",3,0.00
NIP00502,University of Michigan,1/6/2012,terricola,MICHIGAN: Cheboygan Co. Douglas Lake Biol Station Malaise coll. Brian Scoltens,W,M. O'Brien 2009,7,19,1990,45.600385,-84.710984,USA,"Douglas Lake Biol Station, MI",3,0.00
NIP00503,University of Michigan,1/6/2012,terricola,MICHIGAN: Cheboygan Co. Douglas Lake Biol Station Malaise coll. Brian Scoltens,W,S. Czarnik 2009,6,27,1990,45.600385,-84.710984,USA,"Douglas Lake Biol Station, MI",3,0.00
NIP00504,University of Michigan,1/6/2012,terricola,MICHIGAN: CHEboygan Co. Douglas Lake Biol Station Malaise coll. Brian Scoltens,W,S. Czarnik 2009,6,28,1990,45.600385,-84.710984,USA,"Douglas Lake Biol Station, MI",3,0.00
NIP00505,University of Michigan,1/6/2012,terricola,MICHIGAN: CHEboygan Co. Douglas Lake Biol Station Malaise coll. Brian Scoltens,W,S. Czarnik 2009,7,19,1990,45.600385,-84.710984,USA,"Douglas Lake Biol Station, MI",3,0.00
NIP00506,University of Michigan,1/6/2012,terricola,MICH: Marquette Co. Huron Mountain Club coll. M.A. & M. O'Brien,W,M. O'Brien 2009,8,18,1993,46.850956,-87.806206,USA,"Huron Mountain Club, MI",3,0.00
NIP00507,University of Michigan,1/6/2012,terricola,MICH: Marquette Co. Huron Mountain Club coll. M.A. & M. O'Brien,W,S. Czarnik 2009,8,18,1993,46.850956,-87.806206,USA,"Huron Mountain Club, MI",3,0.00
NIP00508,University of Michigan,1/6/2012,terricola,MICH: Marquette Co. Huron Mountain Club coll. M.A. & M. O'Brien,W,S. Czarnik 2009,8,18,1993,46.850956,-87.806206,USA,"Huron Mountain Club, MI",3,0.00
NIP00509,University of Michigan,1/6/2012,occidentalis,COLORADO: Boulder Co. Indian Peaks Wilderness Niewot Ridge Malais coll John Cool,Q,,6,19,1994,40.08332,-105.667226,USA,Indian Peaks Wilderness CO,3,0.00
NIP00510,University of Michigan,1/6/2012,occidentalis,COLORADO: Boulder Co. Indian Peaks Wilderness Sugarloaf Mtn. Malaise coll John C,W,Va Scott 1999,7,20,1992,40.08332,-105.667226,USA,Indian Peaks Wilderness CO,3,0.00
NIP00511,University of Michigan,1/6/2012,occidentalis,COLORADO: Boulder Co. Indian Peaks Wilderness Sugarloaf Mtn. Malaise coll John C,W,Va Scott 1999,7,20,1992,40.08332,-105.667226,USA,Indian Peaks Wilderness CO,3,0.00
NIP00512,University of Michigan,1/6/2012,occidentalis,COLORADO: Boulder Co. Indian Peaks Wilderness Sugarloaf Mtn. Malaise coll John C,M,Va Scott 1999,7,20,1992,40.08332,-105.667226,USA,Indian Peaks Wilderness CO,3,0.00
NIP00513,University of Michigan,1/6/2012,pensylvanicus,ALABAMA: Washington Co. 10.7 mi N Citronelle on Hwy 45 coll. B.M. O'Connor ex Sa,Q,J. Althauser 2009,8,9,1992,31.217069,-88.240128,USA,"10.7 mi N. of Citronelle, AL",3,0.00
NIP00515,University of Michigan,1/6/2012,pensylvanicus,MI. Lenaweeg Co. Adrian coll. P.S. Husband,Q,,5,30,1994,41.897547,-84.037166,USA,"Adrian, MI",3,0.00
NIP00516,University of Michigan,1/6/2012,pensylvanicus,"Texas, Denton Co. Lewisville coll. Keith Johnson",M,,10,,1996,33.046233,-96.994174,USA,"Lewisville, Tx",3,0.00
NIP00517,University of Michigan,1/6/2012,pensylvanicus,"Texas, Denton Co. Lewisville coll. R.D. Rowland",W,,10,,1996,33.046233,-96.994174,USA,"Lewisville, Tx",3,0.00
NIP00518,University of Michigan,1/6/2012,pensylvanicus,"Texas, Denton Co. Lewisville coll. R.D. Rowland",M,,10,,1996,33.046233,-96.994174,USA,"Lewisville, Tx",3,0.00
NIP00519,UC Davis,1/6/2012,terricola,Ulen Clay Co. MN coll. J.R. Powers,Q,RW Thorp 2011,5,24,1988,47.078889,-96.258889,USA,"Ulen, MN",3,0.00
NIP00520,UC Davis,1/6/2012,terricola,"20 mi SE Kenora Ontario, Canada coll. J.R. Powers",W,RW Thorp 2011,8,12,1992,49.620735,-94.162445,Canada,"20 mi SE Kenora, ON",3,0.00
NIP00521,UC Davis,1/6/2012,terricola,"20 mi SE Kenora Ontario, Canada coll. J.R. Powers",W,,8,8,1992,49.620735,-94.162445,Canada,"20 mi SE Kenora, ON",3,0.00
NIP00522,UC Davis,1/6/2012,terricola,"20 mi SE Kenora Ontario, Canada coll. J.R. Powers",W,,8,8,1992,49.620735,-94.162445,Canada,"20 mi SE Kenora, ON",3,0.33
NIP00523,UC Davis,1/9/2012,terricola,"20 mi SE Kenora Ontario, Canada coll. J.R. Powers",W,,8,10,1992,49.620735,-94.162445,Canada,"20 mi SE Kenora, ON",3,0.00
NIP00524,UC Davis,1/9/2012,terricola,"20 mi SE Kenora Ontario, Canada coll. J.R. Powers",W,,8,10,1992,49.620735,-94.162445,Canada,"20 mi SE Kenora, ON",3,0.00
NIP00525,UC Davis,1/9/2012,terricola,"20 mi SE Kenora Ontario, Canada coll. J.R. Powers",W,,8,10,1992,49.620735,-94.162445,Canada,"20 mi SE Kenora, ON",3,1.00
NIP00526,UC Davis,1/9/2012,terricola,"20 mi SE Kenora Ontario, Canada coll. J.R. Powers",W,,8,10,1992,49.620735,-94.162445,Canada,"20 mi SE Kenora, ON",3,0.00
NIP00527,UC Davis,1/9/2012,terricola,"20 mi SE Kenora Ontario, Canada coll. J.R. Powers",W,,8,10,1992,49.620735,-94.162445,Canada,"20 mi SE Kenora, ON",3,0.00
NIP00528,UC Davis,1/9/2012,terricola,"20 mi SE Kenora Ontario, Canada coll. J.R. Powers",W,,8,10,1992,49.620735,-94.162445,Canada,"20 mi SE Kenora, ON",3,1.00
NIP00529,UC Davis,1/9/2012,terricola,"20 mi SE Kenora Ontario, Canada coll. J.R. Powers",W,,8,10,1992,49.620735,-94.162445,Canada,"20 mi SE Kenora, ON",3,0.00
NIP00530,UC Davis,1/9/2012,terricola,"20 mi SE Kenora Ontario, Canada coll. J.R. Powers",W,,8,10,1992,49.620735,-94.162445,Canada,"20 mi SE Kenora, ON",3,0.00
NIP00531,UC Davis,1/9/2012,terricola,"20 mi SE Kenora Ontario, Canada coll. J.R. Powers",W,,8,10,1992,49.620735,-94.162445,Canada,"20 mi SE Kenora, ON",3,0.00
NIP00532,UC Davis,1/9/2012,terricola,"20 mi SE Kenora Ontario, Canada coll. J.R. Powers",W,,8,12,1992,49.620735,-94.162445,Canada,"20 mi SE Kenora, ON",3,0.00
NIP00533,UC Davis,1/9/2012,terricola,"20 mi SE Kenora Ontario, Canada coll. J.R. Powers",W,,8,10,1992,49.620735,-94.162445,Canada,"20 mi SE Kenora, ON",3,0.33
NIP00534,UC Davis,1/9/2012,terricola,"20 mi SE Kenora Ontario, Canada coll. J.R. Powers",W,,8,12,1992,49.620735,-94.162445,Canada,"20 mi SE Kenora, ON",3,0.00
NIP00535,UC Davis,1/9/2012,terricola,"20 mi SE Kenora Ontario, Canada coll. J.R. Powers",W,,8,12,1992,49.620735,-94.162445,Canada,"20 mi SE Kenora, ON",3,0.33
NIP00536,UC Davis,1/9/2012,terricola,"20 mi SE Kenora Ontario, Canada coll. J.R. Powers",W,,8,12,1992,49.620735,-94.162445,Canada,"20 mi SE Kenora, ON",3,0.33
NIP00537,UC Davis,1/9/2012,terricola,"20 mi SE Kenora Ontario, Canada coll. J.R. Powers",W,,8,6,1992,49.620735,-94.162445,Canada,"20 mi SE Kenora, ON",3,0.00
NIP00538,UC Davis,1/9/2012,terricola,"17 mi SE Kenora Ontario, Canada coll. J.R. Powers",W,,8,8,1992,49.65599,-94.239864,Canada,"17 mi SE Kenora, ON",3,0.33
NIP00539,UC Davis,1/9/2012,terricola,"17 mi SE Kenora Ontario, Canada coll. J.R. Powers",W,,8,8,1992,49.65599,-94.239864,Canada,"17 mi SE Kenora, ON",3,0.00
NIP00540,UC Davis,1/9/2012,terricola,"18 mi SE Kenora Ontario, Canada coll. J.R. Powers",W,,8,10,1992,49.696834,-94.15369,Canada,"18 mi SE Kenora, ON",3,0.33
NIP00541,UC Davis,1/9/2012,terricola,"18 mi SE Kenora Ontario, Canada coll. J.R. Powers",W,,8,10,1992,49.696834,-94.15369,Canada,"18 mi SE Kenora, ON",3,0.00
NIP00542,UC Davis,1/9/2012,terricola,"17 mi SE Kenora Ontario, Canada coll. J.R. Powers",W,,8,8,1992,49.65599,-94.239864,Canada,"17 mi SE Kenora, ON",3,0.00
NIP00543,UC Davis,1/9/2012,terricola,"18 mi SE Kenora Ontario, Canada coll. J.R. Powers",W,,8,10,1992,49.696834,-94.15369,Canada,"18 mi SE Kenora, ON",3,1.00
NIP00544,UC Davis,1/9/2012,terricola,"18 mi SE Kenora Ontario, Canada coll. J.R. Powers",W,,8,10,1992,49.696834,-94.15369,Canada,"18 mi SE Kenora, ON",3,0.00
NIP00545,UC Davis,1/9/2012,terricola,"18 mi SE Kenora Ontario, Canada coll. J.R. Powers",W,,8,10,1992,49.696834,-94.15369,Canada,"18 mi SE Kenora, ON",3,0.00
NIP00546,UC Davis,1/9/2012,terricola,"17 mi SE Kenora Ontario, Canada coll. J.R. Powers",W,,8,8,1992,49.65599,-94.239864,Canada,"17 mi SE Kenora, ON",3,0.67
NIP00547,UC Davis,1/9/2012,terricola,"18 mi SE Kenora Ontario, Canada coll. J.R. Powers",W,,8,10,1992,49.696834,-94.15369,Canada,"18 mi SE Kenora, ON",3,0.00
NIP00548,UC Davis,1/9/2012,terricola,"18 mi SE Kenora Ontario, Canada coll. J.R. Powers",W,,8,10,1992,49.696834,-94.15369,Canada,"18 mi SE Kenora, ON",3,0.00
NIP00549,UC Davis,1/9/2012,terricola,"18 mi SE Kenora Ontario, Canada coll. J.R. Powers",W,,8,10,1992,49.696834,-94.15369,Canada,"18 mi SE Kenora, ON",3,0.00
NIP00550,UC Davis,1/9/2012,terricola,"20 mi SE Kenora Ontario, Canada coll. J.R. Powers",W,,8,10,1992,49.620735,-94.162445,Canada,"20 mi SE Kenora, ON",3,0.00
NIP00551,UC Davis,1/11/2012,terricola,"20 mi SE Kenora Ontario, Canada coll. J.R. Powers",W,,8,18,1992,49.620735,-94.162445,Canada,"20 mi SE Kenora, ON",3,0.00
NIP00552,UC Davis,1/11/2012,terricola,"17 mi SE Kenora Ontario, Canada coll. J.R. Powers",W,,8,8,1992,49.65599,-94.239864,Canada,"17 mi SE Kenora, ON",3,1.00
NIP00553,UC Davis,1/11/2012,terricola,"17 mi SE Kenora Ontario, Canada coll. J.R. Powers",W,,8,12,1992,49.65599,-94.239864,Canada,"17 mi SE Kenora, ON",3,0.00
NIP00554,UC Davis,1/11/2012,terricola,"17 mi SE Kenora Ontario, Canada coll. J.R. Powers",W,,8,12,1992,49.65599,-94.239864,Canada,"17 mi SE Kenora, ON",3,0.00
NIP00555,UC Davis,1/11/2012,terricola,"17 mi SE Kenora Ontario, Canada coll. J.R. Powers",W,,8,12,1992,49.65599,-94.239864,Canada,"17 mi SE Kenora, ON",3,1.00
NIP00556,UC Davis,1/11/2012,terricola,"17 mi SE Kenora Ontario, Canada coll. J.R. Powers",W,,8,18,1992,49.65599,-94.239864,Canada,"17 mi SE Kenora, ON",3,0.00
NIP00557,UC Davis,1/11/2012,terricola,"17 mi SE Kenora Ontario, Canada coll. J.R. Powers",W,,8,12,1992,49.65599,-94.239864,Canada,"17 mi SE Kenora, ON",3,1.00
NIP00558,UC Davis,1/11/2012,terricola,"17 mi SE Kenora Ontario, Canada coll. J.R. Powers",W,,8,18,1992,49.65599,-94.239864,Canada,"17 mi SE Kenora, ON",3,0.00
NIP00559,UC Davis,1/11/2012,terricola,"20 mi SE Kenora Ontario, Canada coll. J.R. Powers",W,,8,18,1992,49.620735,-94.162445,Canada,"20 mi SE Kenora, ON",3,0.33
NIP00560,UC Davis,1/11/2012,terricola,"17 mi SE Kenora Ontario, Canada coll. J.R. Powers",W,,8,12,1992,49.65599,-94.239864,Canada,"17 mi SE Kenora, ON",3,0.33
NIP00561,UC Davis,1/11/2012,terricola,"17 mi SE Kenora Ontario, Canada coll. J.R. Powers",W,,8,12,1992,49.65599,-94.239864,Canada,"17 mi SE Kenora, ON",3,1.00
NIP00562,UC Davis,1/11/2012,terricola,"17 mi SE Kenora Ontario, Canada coll. J.R. Powers",W,,8,12,1992,49.65599,-94.239864,Canada,"17 mi SE Kenora, ON",3,0.33
NIP00563,UC Davis,1/11/2012,terricola,"17 mi SE Kenora Ontario, Canada coll. J.R. Powers",W,,8,12,1992,49.65599,-94.239864,Canada,"17 mi SE Kenora, ON",3,0.00
NIP00564,UC Davis,1/11/2012,terricola,"17 mi SE Kenora Ontario, Canada coll. J.R. Powers",W,,8,18,1992,49.65599,-94.239864,Canada,"17 mi SE Kenora, ON",3,0.00
NIP00565,UC Davis,1/11/2012,terricola,"17 mi SE Kenora Ontario, Canada coll. J.R. Powers",W,,8,18,1992,49.65599,-94.239864,Canada,"17 mi SE Kenora, ON",3,0.00
NIP00566,UC Davis,1/11/2012,terricola,"17 mi SE Kenora Ontario, Canada coll. J.R. Powers",W,,8,12,1992,49.65599,-94.239864,Canada,"17 mi SE Kenora, ON",3,0.00
NIP00567,UC Davis,1/11/2012,terricola,"17 mi SE Kenora Ontario, Canada coll. J.R. Powers",W,,8,12,1992,49.65599,-94.239864,Canada,"17 mi SE Kenora, ON",3,0.00
NIP00568,UC Davis,1/11/2012,terricola,"17 mi SE Kenora Ontario, Canada coll. J.R. Powers",W,,8,12,1992,49.65599,-94.239864,Canada,"17 mi SE Kenora, ON",3,0.00
NIP00569,UC Davis,1/11/2012,terricola,"20 mi SE Kenora Ontario, Canada coll. J.R. Powers",W,,8,13,1992,49.620735,-94.162445,Canada,"20 mi SE Kenora, ON",3,0.00
NIP00570,UC Davis,1/11/2012,terricola,"17 mi SE Kenora Ontario, Canada coll. J.R. Powers",W,,8,12,1992,49.65599,-94.239864,Canada,"17 mi SE Kenora, ON",3,0.33
NIP00571,UC Davis,1/11/2012,terricola,"20 mi SE Kenora Ontario, Canada coll. J.R. Powers",W,,8,6,1992,49.620735,-94.162445,Canada,"20 mi SE Kenora, ON",3,0.00
NIP00572,UC Davis,1/11/2012,terricola,"20 mi SE Kenora Ontario, Canada coll. J.R. Powers",W,,8,8,1992,49.620735,-94.162445,Canada,"20 mi SE Kenora, ON",3,0.00
NIP00573,UC Davis,1/11/2012,terricola,"20 mi SE Kenora Ontario, Canada coll. J.R. Powers",W,,8,10,1992,49.620735,-94.162445,Canada,"20 mi SE Kenora, ON",3,0.00
NIP00574,UC Davis,1/11/2012,terricola,"20 mi SE Kenora Ontario, Canada coll. J.R. Powers",M,RW Thorp 2011,8,12,1992,49.620735,-94.162445,Canada,"20 mi SE Kenora, ON",3,0.33
NIP00575,UC Davis,1/11/2012,terricola,"17 mi SE Kenora Ontario, Canada coll. J.R. Powers",M,,8,12,1992,49.65599,-94.239864,Canada,"17 mi SE Kenora, ON",3,1.00
NIP00576,UC Davis,1/11/2012,terricola,"20 mi SE Kenora Ontario, Canada coll. J.R. Powers",M,,8,6,1992,49.620735,-94.162445,Canada,"20 mi SE Kenora, ON",3,0.00
NIP00577,UC Davis,1/11/2012,terricola,"20 mi SE Kenora Ontario, Canada coll. J.R. Powers",M,,8,8,1992,49.620735,-94.162445,Canada,"20 mi SE Kenora, ON",3,0.00
NIP00578,UC Davis,1/11/2012,terricola,"20 mi SE Kenora Ontario, Canada coll. J.R. Powers",M,,8,8,1992,49.620735,-94.162445,Canada,"20 mi SE Kenora, ON",3,0.00
NIP00579,UC Davis,1/17/2012,terricola,"20 mi SE Kenora Ontario, Canada coll. J.R. Powers",M,,8,8,1992,49.620735,-94.162445,Canada,"20 mi SE Kenora, ON",3,0.00
NIP00580,UC Davis,1/17/2012,terricola,"20 mi SE Kenora Ontario, Canada coll. J.R. Powers",M,,8,6,1992,49.620735,-94.162445,Canada,"20 mi SE Kenora, ON",3,0.00
NIP00581,UC Davis,1/17/2012,terricola,"20 mi SE Kenora Ontario, Canada coll. J.R. Powers",M,,8,8,1992,49.620735,-94.162445,Canada,"20 mi SE Kenora, ON",3,0.33
NIP00582,UC Davis,1/17/2012,terricola,"20 mi SE Kenora Ontario, Canada coll. J.R. Powers",M,,8,8,1992,49.620735,-94.162445,Canada,"20 mi SE Kenora, ON",3,0.00
NIP00583,UC Davis,1/17/2012,terricola,"20 mi SE Kenora Ontario, Canada coll. J.R. Powers",M,,8,8,1992,49.620735,-94.162445,Canada,"20 mi SE Kenora, ON",3,0.00
NIP00584,UC Davis,1/17/2012,terricola,"20 mi SE Kenora Ontario, Canada coll. J.R. Powers",M,,8,8,1992,49.620735,-94.162445,Canada,"20 mi SE Kenora, ON",3,0.00
NIP00585,UC Davis,1/17/2012,terricola,"17 mi SE Kenora Ontario, Canada coll. J.R. Powers",M,,8,12,1992,49.65599,-94.239864,Canada,"17 mi SE Kenora, ON",3,0.33
NIP00586,UC Davis,1/17/2012,terricola,"20 mi SE Kenora Ontario, Canada coll. J.R. Powers",M,,8,13,1992,49.620735,-94.162445,Canada,"20 mi SE Kenora, ON",3,0.00
NIP00587,UC Davis,1/17/2012,terricola,"20 mi SE Kenora Ontario, Canada coll. J.R. Powers",M,,8,13,1992,49.620735,-94.162445,Canada,"20 mi SE Kenora, ON",3,1.00
NIP00588,UC Davis,1/17/2012,terricola,"17 mi SE Kenora Ontario, Canada coll. J.R. Powers",M,,8,12,1992,49.65599,-94.239864,Canada,"17 mi SE Kenora, ON",3,1.00
NIP00589,UC Davis,1/17/2012,terricola,"18 mi SE Kenora Ontario, Canada coll. J.R. Powers",M,,8,10,1992,49.696834,-94.15369,Canada,"18 mi SE Kenora, ON",3,0.00
NIP00590,UC Davis,1/17/2012,terricola,"20 mi SE Kenora Ontario, Canada coll. J.R. Powers",M,,8,10,1992,49.620735,-94.162445,Canada,"20 mi SE Kenora, ON",3,0.67
NIP00591,UC Davis,1/17/2012,terricola,"20 mi SE Kenora Ontario, Canada coll. J.R. Powers",M,,8,10,1992,49.620735,-94.162445,Canada,"20 mi SE Kenora, ON",3,0.67
NIP00592,UC Davis,1/17/2012,terricola,"20 mi SE Kenora Ontario, Canada coll. J.R. Powers",M,,8,8,1992,49.620735,-94.162445,Canada,"20 mi SE Kenora, ON",3,0.33
NIP00593,UC Davis,1/17/2012,terricola,"20 mi SE Kenora Ontario, Canada coll. J.R. Powers",M,,8,6,1992,49.620735,-94.162445,Canada,"20 mi SE Kenora, ON",3,0.00
NIP00594,UC Davis,1/17/2012,terricola,"20 mi SE Kenora Ontario, Canada coll. J.R. Powers",M,,8,6,1992,49.620735,-94.162445,Canada,"20 mi SE Kenora, ON",3,0.00
NIP00595,UC Davis,1/17/2012,terricola,"20 mi SE Kenora Ontario, Canada coll. J.R. Powers",M,,8,6,1992,49.620735,-94.162445,Canada,"20 mi SE Kenora, ON",3,0.00
NIP00596,UC Davis,1/17/2012,terricola,"20 mi SE Kenora Ontario, Canada coll. J.R. Powers",M,,8,10,1992,49.620735,-94.162445,Canada,"20 mi SE Kenora, ON",3,0.33
NIP00597,UC Davis,1/17/2012,terricola,"20 mi SE Kenora Ontario, Canada coll. J.R. Powers",M,,8,10,1992,49.620735,-94.162445,Canada,"20 mi SE Kenora, ON",3,0.33
NIP00598,UC Davis,1/17/2012,terricola,"20 mi SE Kenora Ontario, Canada coll. J.R. Powers",M,,8,10,1992,49.620735,-94.162445,Canada,"20 mi SE Kenora, ON",3,0.33
NIP00599,UC Davis,1/17/2012,terricola,"20 mi SE Kenora Ontario, Canada coll. J.R. Powers",M,,8,10,1992,49.620735,-94.162445,Canada,"20 mi SE Kenora, ON",3,1.00
NIP00600,UC Davis,1/17/2012,terricola,"20 mi SE Kenora Ontario, Canada coll. J.R. Powers",M,,8,10,1992,49.620735,-94.162445,Canada,"20 mi SE Kenora, ON",3,0.33
NIP00601,UC Davis,1/17/2012,terricola,"20 mi SE Kenora Ontario, Canada coll. J.R. Powers",M,,8,10,1992,49.620735,-94.162445,Canada,"20 mi SE Kenora, ON",3,0.00
NIP00602,UC Davis,1/17/2012,terricola,"20 mi SE Kenora Ontario, Canada coll. J.R. Powers",M,,8,10,1992,49.620735,-94.162445,Canada,"20 mi SE Kenora, ON",3,1.00
NIP00603,UC Davis,1/17/2012,terricola,"20 mi SE Kenora Ontario, Canada coll. J.R. Powers",M,,8,10,1992,49.620735,-94.162445,Canada,"20 mi SE Kenora, ON",3,0.00
NIP00604,UC Davis,1/17/2012,terricola,"20 mi SE Kenora Ontario, Canada coll. J.R. Powers",M,,8,10,1992,49.620735,-94.162445,Canada,"20 mi SE Kenora, ON",3,0.33
NIP00605,UC Davis,1/17/2012,terricola,"20 mi SE Kenora Ontario, Canada coll. J.R. Powers",M,,8,10,1992,49.620735,-94.162445,Canada,"20 mi SE Kenora, ON",3,0.00
NIP00606,UC Davis,1/17/2012,terricola,"20 mi SE Kenora Ontario, Canada coll. J.R. Powers",M,,8,10,1992,49.620735,-94.162445,Canada,"20 mi SE Kenora, ON",3,0.00
NIP00607,UC Davis,1/20/2012,terricola,"20 mi SE Kenora Ontario, Canada coll. J.R. Powers",M,,8,12,1992,49.620735,-94.162445,Canada,"20 mi SE Kenora, ON",3,0.00
NIP00608,UC Davis,1/20/2012,terricola,"20 mi SE Kenora Ontario, Canada coll. J.R. Powers",M,,8,12,1992,49.620735,-94.162445,Canada,"20 mi SE Kenora, ON",3,0.33
NIP00609,UC Davis,1/20/2012,terricola,"20 mi SE Kenora Ontario, Canada coll. J.R. Powers",M,,8,6,1992,49.620735,-94.162445,Canada,"20 mi SE Kenora, ON",3,0.00
NIP00610,UC Davis,1/20/2012,terricola,"20 mi SE Kenora Ontario, Canada coll. J.R. Powers",M,,8,6,1992,49.620735,-94.162445,Canada,"20 mi SE Kenora, ON",3,0.00
NIP00611,UC Davis,1/20/2012,terricola,"20 mi SE Kenora Ontario, Canada coll. J.R. Powers",M,,8,6,1992,49.620735,-94.162445,Canada,"20 mi SE Kenora, ON",3,0.00
NIP00612,UC Davis,1/20/2012,terricola,"20 mi SE Kenora Ontario, Canada coll. J.R. Powers",M,,8,6,1992,49.620735,-94.162445,Canada,"20 mi SE Kenora, ON",3,0.00
NIP00613,UC Davis,1/20/2012,terricola,"20 mi SE Kenora Ontario, Canada coll. J.R. Powers",M,,8,12,1992,49.620735,-94.162445,Canada,"20 mi SE Kenora, ON",3,0.00
NIP00614,UC Davis,1/20/2012,terricola,"20 mi SE Kenora Ontario, Canada coll. J.R. Powers",M,,8,6,1992,49.620735,-94.162445,Canada,"20 mi SE Kenora, ON",3,0.00
NIP00615,UC Davis,1/20/2012,terricola,"20 mi SE Kenora Ontario, Canada coll. J.R. Powers",M,,8,6,1992,49.620735,-94.162445,Canada,"20 mi SE Kenora, ON",3,0.00
NIP00616,UC Davis,1/20/2012,terricola,"20 mi SE Kenora Ontario, Canada coll. J.R. Powers",M,,8,6,1992,49.620735,-94.162445,Canada,"20 mi SE Kenora, ON",3,0.00
NIP00617,UC Davis,1/20/2012,terricola,"20 mi SE Kenora Ontario, Canada coll. J.R. Powers",M,,8,6,1992,49.620735,-94.162445,Canada,"20 mi SE Kenora, ON",3,0.33
NIP00618,UC Davis,1/20/2012,terricola,"20 mi SE Kenora Ontario, Canada coll. J.R. Powers",M,,8,6,1992,49.620735,-94.162445,Canada,"20 mi SE Kenora, ON",3,0.67
